startIp,endIp,ipVersion,asn,abuser_score,route,descr,country,active,org,domain,abuse,type,created,updated,rir
1.7.176.0,1.7.179.255,4,9583,0.0001 (Very Low),1.7.176.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.176.0,1.7.176.255,4,9583,0.0001 (Very Low),1.7.176.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.177.0,1.7.177.255,4,9583,0.0001 (Very Low),1.7.177.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.180.0,1.7.183.255,4,9583,0.0001 (Very Low),1.7.180.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.180.0,1.7.180.255,4,132215,0.0001 (Very Low),1.7.180.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.7.182.0,1.7.182.255,4,9583,0.0001 (Very Low),1.7.182.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.184.0,1.7.187.255,4,9583,0.0001 (Very Low),1.7.184.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.185.0,1.7.185.255,4,9583,0.0001 (Very Low),1.7.185.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.188.0,1.7.191.255,4,9583,0.0001 (Very Low),1.7.188.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.192.0,1.7.195.255,4,9583,0.0001 (Very Low),1.7.192.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.192.0,1.7.192.255,4,9583,0.0001 (Very Low),1.7.192.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.193.0,1.7.193.255,4,9583,0.0001 (Very Low),1.7.193.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.194.0,1.7.194.255,4,9583,0.0001 (Very Low),1.7.194.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.196.0,1.7.199.255,4,9583,0.0001 (Very Low),1.7.196.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.198.0,1.7.198.255,4,9583,0.0001 (Very Low),1.7.198.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.199.0,1.7.199.255,4,9583,0.0001 (Very Low),1.7.199.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.200.0,1.7.200.255,4,132215,0.0001 (Very Low),1.7.200.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.7.201.0,1.7.201.255,4,132215,0.0001 (Very Low),1.7.201.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.7.202.0,1.7.202.255,4,132215,0.0001 (Very Low),1.7.202.0/24,"TELPOWER-AS-IN Powergrid Teleservices Limited, IN",in,true,Powergrid Teleservices Limited,powergrid.in,mplsnoc@powergrid.in,isp,,2024-09-04,APNIC
1.7.204.0,1.7.207.255,4,9583,0.0001 (Very Low),1.7.204.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.206.0,1.7.206.255,4,9583,0.0001 (Very Low),1.7.206.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.208.0,1.7.211.255,4,9583,0.0001 (Very Low),1.7.208.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.210.0,1.7.210.255,4,9583,0.0001 (Very Low),1.7.210.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.212.0,1.7.215.255,4,9583,0.0001 (Very Low),1.7.212.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.214.0,1.7.214.255,4,9583,0.0001 (Very Low),1.7.214.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.216.0,1.7.219.255,4,9583,0.0001 (Very Low),1.7.216.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.216.0,1.7.216.255,4,9583,0.0001 (Very Low),1.7.216.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.217.0,1.7.217.255,4,9583,0.0001 (Very Low),1.7.217.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.218.0,1.7.218.255,4,9583,0.0001 (Very Low),1.7.218.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.220.0,1.7.223.255,4,9583,0.0001 (Very Low),1.7.220.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.224.0,1.7.227.255,4,9583,0.0001 (Very Low),1.7.224.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.225.0,1.7.225.255,4,396421,0 (Very Low),1.7.225.0/24,"PAN0002, US",us,true,PALO ALTO NETWORKS,paloaltonetworks.com,iaquino@paloaltonetworks.com,business,2017-06-07,2017-06-07,ARIN
1.7.228.0,1.7.229.255,4,9583,0.0001 (Very Low),1.7.228.0/23,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.229.0,1.7.229.255,4,9583,0.0001 (Very Low),1.7.229.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.230.0,1.7.230.255,4,9583,0.0001 (Very Low),1.7.230.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.231.0,1.7.231.255,4,9583,0.0001 (Very Low),1.7.231.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.232.0,1.7.235.255,4,9583,0.0001 (Very Low),1.7.232.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.236.0,1.7.239.255,4,9583,0.0001 (Very Low),1.7.236.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.237.0,1.7.237.255,4,9583,0.0001 (Very Low),1.7.237.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.240.0,1.7.243.255,4,9583,0.0001 (Very Low),1.7.240.0/22,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.240.0,1.7.240.255,4,9583,0.0001 (Very Low),1.7.240.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.241.0,1.7.241.255,4,9583,0.0001 (Very Low),1.7.241.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.242.0,1.7.242.255,4,9583,0.0001 (Very Low),1.7.242.0/24,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.7.244.0,1.7.245.255,4,9583,0.0001 (Very Low),1.7.244.0/23,"SIFY-AS-IN Sify Limited, IN",in,true,Sify Limited,sify.com,abuse@sifycorp.com,isp,,2013-04-07,APNIC
1.8.1.0,1.8.1.255,4,38345,0.0003 (Very Low),1.8.1.0/24,"ZDNS Internet Domain Name System Beijing Engineering Resrarch Center Ltd., CN",cn,true,Internet Domain Name System Beijing Engineering Resrarch Center Ltd.,zdns.cn,xingzhijie@knet.cn,business,,2023-11-28,APNIC
1.8.8.0,1.8.8.255,4,38345,0.0003 (Very Low),1.8.8.0/24,"ZDNS Internet Domain Name System Beijing Engineering Resrarch Center Ltd., CN",cn,true,Internet Domain Name System Beijing Engineering Resrarch Center Ltd.,zdns.cn,xingzhijie@knet.cn,business,,2023-11-28,APNIC
1.9.0.0,1.9.255.255,4,4788,0.0002 (Very Low),1.9.0.0/16,"TTSSB-MY TM TECHNOLOGY SERVICES SDN. BHD., MY",my,true,TM TECHNOLOGY SERVICES SDN BHD,tm.com.my,abuse@tm.com.my,isp,,2023-06-30,APNIC
1.9.250.0,1.9.250.255,4,4788,0.0002 (Very Low),1.9.250.0/24,"TTSSB-MY TM TECHNOLOGY SERVICES SDN. BHD., MY",my,true,TM TECHNOLOGY SERVICES SDN BHD,tm.com.my,abuse@tm.com.my,isp,,2023-06-30,APNIC
1.10.10.0,1.10.10.255,4,148000,0.0004 (Very Low),1.10.10.0/24,"RSMANI-NKN National Knowledge Network, IN",in,true,National Knowledge Network,nkn.gov.in,abuseteam@nkn.in,government,,2025-09-02,APNIC
1.10.128.0,1.10.255.255,4,23969,0.0023 (Low),1.10.128.0/17,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.130.0,1.10.130.255,4,23969,0.0023 (Low),1.10.130.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.131.0,1.10.131.255,4,23969,0.0023 (Low),1.10.131.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.132.0,1.10.135.255,4,23969,0.0023 (Low),1.10.132.0/22,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.132.0,1.10.132.255,4,23969,0.0023 (Low),1.10.132.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.133.0,1.10.133.255,4,23969,0.0023 (Low),1.10.133.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.134.0,1.10.134.255,4,23969,0.0023 (Low),1.10.134.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.135.0,1.10.135.255,4,23974,0.0007 (Low),1.10.135.0/24,"MOE-AS-AP Ministry of education, TH",th,true,Ministry of Education - EMISC,moe.go.th,apipolg@tot.co.th,government,,2020-07-09,APNIC
1.10.136.0,1.10.143.255,4,23969,0.0023 (Low),1.10.136.0/21,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.139.0,1.10.139.255,4,23969,0.0023 (Low),1.10.139.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.140.0,1.10.140.255,4,23969,0.0023 (Low),1.10.140.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.141.0,1.10.141.255,4,23969,0.0023 (Low),1.10.141.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.142.0,1.10.142.255,4,23969,0.0023 (Low),1.10.142.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.143.0,1.10.143.255,4,23969,0.0023 (Low),1.10.143.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.144.0,1.10.159.255,4,23969,0.0023 (Low),1.10.144.0/20,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.144.0,1.10.144.255,4,23969,0.0023 (Low),1.10.144.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.146.0,1.10.146.255,4,23969,0.0023 (Low),1.10.146.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.147.0,1.10.147.255,4,23969,0.0023 (Low),1.10.147.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.150.0,1.10.150.255,4,23969,0.0023 (Low),1.10.150.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.151.0,1.10.151.255,4,23969,0.0023 (Low),1.10.151.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.152.0,1.10.152.255,4,23969,0.0023 (Low),1.10.152.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.154.0,1.10.154.255,4,23969,0.0023 (Low),1.10.154.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.155.0,1.10.155.255,4,23969,0.0023 (Low),1.10.155.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.160.0,1.10.191.255,4,23969,0.0023 (Low),1.10.160.0/19,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.160.0,1.10.163.255,4,23969,0.0023 (Low),1.10.160.0/22,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.165.0,1.10.165.255,4,23969,0.0023 (Low),1.10.165.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.166.0,1.10.166.255,4,23969,0.0023 (Low),1.10.166.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.167.0,1.10.167.255,4,23969,0.0023 (Low),1.10.167.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.168.0,1.10.168.255,4,23969,0.0023 (Low),1.10.168.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.169.0,1.10.169.255,4,23969,0.0023 (Low),1.10.169.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.170.0,1.10.170.255,4,23969,0.0023 (Low),1.10.170.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.171.0,1.10.171.255,4,23969,0.0023 (Low),1.10.171.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.172.0,1.10.172.255,4,23969,0.0023 (Low),1.10.172.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.173.0,1.10.173.255,4,23969,0.0023 (Low),1.10.173.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.174.0,1.10.174.255,4,23969,0.0023 (Low),1.10.174.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.175.0,1.10.175.255,4,23969,0.0023 (Low),1.10.175.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.176.0,1.10.183.255,4,23969,0.0023 (Low),1.10.176.0/21,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.184.0,1.10.184.255,4,23969,0.0023 (Low),1.10.184.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.185.0,1.10.185.255,4,23969,0.0023 (Low),1.10.185.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.186.0,1.10.186.255,4,23969,0.0023 (Low),1.10.186.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.187.0,1.10.187.255,4,23969,0.0023 (Low),1.10.187.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.188.0,1.10.188.255,4,23969,0.0023 (Low),1.10.188.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.189.0,1.10.189.255,4,23969,0.0023 (Low),1.10.189.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.190.0,1.10.190.255,4,23969,0.0023 (Low),1.10.190.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.191.0,1.10.191.255,4,23969,0.0023 (Low),1.10.191.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.192.0,1.10.192.255,4,23969,0.0023 (Low),1.10.192.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.193.0,1.10.193.255,4,23969,0.0023 (Low),1.10.193.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.194.0,1.10.194.255,4,23969,0.0023 (Low),1.10.194.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.195.0,1.10.195.255,4,23969,0.0023 (Low),1.10.195.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.202.0,1.10.202.255,4,23969,0.0023 (Low),1.10.202.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.203.0,1.10.203.255,4,23969,0.0023 (Low),1.10.203.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.204.0,1.10.204.255,4,23969,0.0023 (Low),1.10.204.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.205.0,1.10.205.255,4,23969,0.0023 (Low),1.10.205.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.206.0,1.10.206.255,4,23969,0.0023 (Low),1.10.206.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.208.0,1.10.208.255,4,23969,0.0023 (Low),1.10.208.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.209.0,1.10.209.255,4,23969,0.0023 (Low),1.10.209.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.211.0,1.10.211.255,4,23969,0.0023 (Low),1.10.211.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.214.0,1.10.214.255,4,23969,0.0023 (Low),1.10.214.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.215.0,1.10.215.255,4,23969,0.0023 (Low),1.10.215.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.216.0,1.10.216.255,4,23969,0.0023 (Low),1.10.216.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.219.0,1.10.219.255,4,23969,0.0023 (Low),1.10.219.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.220.0,1.10.220.255,4,23969,0.0023 (Low),1.10.220.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.221.0,1.10.221.255,4,23969,0.0023 (Low),1.10.221.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.222.0,1.10.222.255,4,23969,0.0023 (Low),1.10.222.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.223.0,1.10.223.255,4,23969,0.0023 (Low),1.10.223.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.224.0,1.10.239.255,4,23969,0.0023 (Low),1.10.224.0/20,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.240.0,1.10.243.255,4,23969,0.0023 (Low),1.10.240.0/22,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.244.0,1.10.245.255,4,23969,0.0023 (Low),1.10.244.0/23,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.246.0,1.10.246.255,4,23969,0.0023 (Low),1.10.246.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.247.0,1.10.247.255,4,23969,0.0023 (Low),1.10.247.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.248.0,1.10.248.255,4,23969,0.0023 (Low),1.10.248.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.249.0,1.10.249.255,4,23969,0.0023 (Low),1.10.249.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.250.0,1.10.250.255,4,23969,0.0023 (Low),1.10.250.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.251.0,1.10.251.255,4,23969,0.0023 (Low),1.10.251.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.253.0,1.10.253.255,4,23969,0.0023 (Low),1.10.253.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.254.0,1.10.254.255,4,23969,0.0023 (Low),1.10.254.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.10.255.0,1.10.255.255,4,23969,0.0023 (Low),1.10.255.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
